"1458-8854","1884","8.0"
"fk00255","1866","16.25"
"0356-3553","1899","4.0"
"1458-6606","1900","4.0"
"0022-9415","1904","19.666666666666668"
"0044-0396","1907","14.92"
"fk20050132","1840","48.0"
"1458-2597","1876","5.777777777777778"
"fk09513","1906","8.333333333333334"
"fk01786","1906","11.692307692307692"
"0358-6294","1884","4.057142857142857"
"1458-6657","1882","4.0"
"1458-8862","1891","5.083333333333333"
"0356-0724","1909","11.963276836158192"
"fk00854","1904","13.25"
"fk09191","1909","22.5"
"1458-8633","1887","4.076923076923077"
"fk16561","1905","8.0"
"1238-5743","1888","12.5"
"0356-1844","1856","4.0"
"1457-4616","1870","4.3584905660377355"
"fk01750","1904","16.0"
"0356-4479","1898","19.666666666666668"
"1458-2740","1898","4.0062893081761"
"fk10445","1909","3.966666666666667"
"fk14893","1902","4.038095238095238"
"1457-4403","1898","4.0"
"fk09186","1897","29.90909090909091"
"0356-1844","1887","4.152380952380953"
"fk01627","1899","8.5"
"fk00994","1863","4.150943396226415"
"1458-8684","1879","4.0"
"fk20050756","1866","4.0"
"fk01391","1897","49.0"
"fk10257","1905","4.0"
"1458-0845","1889","11.5"
"1458-2376","1885","4.0"
"1458-2694","1893","3.973684210526316"
"fk03927","1902","95.0"
"fk00153","1904","19.916666666666668"
"0355-7219","1909","9.6"
"1458-0764","1896","3.9936305732484074"
"1457-4802","1825","4.0476190476190474"
"fk00479","1898","4.622222222222222"
"fk20051098","1902","57.45454545454545"
"fk00682","1896","4.0"
"1457-4292","1904","4.0"
"fk10393","1909","4.0"
"fk00991","1883","18.0"
"1458-2643","1886","4.0"
"fk14981","1904","3.9591836734693877"
"fk20090278","1884","4.0"
"0355-8347","1878","16.125"
"1458-8781","1875","8.0"
"1457-4454","1852","4.0"
"fk00767","1905","8.363636363636363"
"fk01818","1882","8.0"
"fk03270","1908","8.0"
"0783-4284","1888","16.25"
"fk01756","1852","63.25"
"fk10495","1903","4.0"
"1458-2279","1899","3.9029126213592233"
"0355-0257","1883","561.0"
"0789-0745","1904","4.071895424836601"
"fk10248","1909","3.980769230769231"
"fk00220","1900","20.0"
"0356-0724","1903","7.900726392251816"
"0785-4412","1907","208.0"
"fk01741","1884","6.545454545454546"
"fk01543","1906","26.666666666666668"
"1458-8781","1873","8.083333333333334"
"fk00220","1908","21.454545454545453"
"fk10180","1907","4.0"
"1458-0594","1887","3.864864864864865"
"fk36694","1886","92.5"
"fk20050880","1896","4.0"
"fk14868","1898","4.0"
"fk19536","1905","3.632"
"fk00876","1890","8.0"
"1458-8854","1901","16.5"
"0356-4487","1889","24.333333333333332"
"0040-3903","1907","22.545454545454547"
"FK01520","1907","18.833333333333332"
"0355-659x","1902","8.241379310344827"
"fk01088","1848","8.909090909090908"
"1458-1825","1885","4.0"
"1458-6584","1906","3.986754966887417"
"0785-398X","1865","4.598684210526316"
"0358-6294","1909","4.0134228187919465"
"fk02699","1908","9.6"
"fk36427","1905","146.0"
"fk16561","1896","4.0"
"fk09183","1869","4.0"
"0355-6913","1897","3.9869281045751634"
"fk10068","1907","4.0"
"fk01331","1878","8.0"
"fk01857","1894","8.0"
"1457-4675","1887","4.019736842105263"
"fk10123","1905","4.0"
"0367-259X","1908","26.80952380952381"
"1458-2309","1890","4.037735849056604"
"0782-033X","1890","45.3"
"1458-8730","1888","4.0"
